LoanRange,BusinessName,State,Jobs,Date
"e $150,000-350,000","RIATA THERAPY SPECIALISTS, PLLC",TX,15,4/14/20
"e $150,000-350,000",RICE TUNNELING & BORING INC,TX,15,4/28/20
"e $150,000-350,000",RICHARD ALLEN LE MD PA,TX,15,4/27/20
"e $150,000-350,000",RICHARD C SCHAMERLOH OD,TX,15,4/13/20
"e $150,000-350,000","RICHARD L. POLLOCK, PH. D, P.C",TX,15,4/8/20
"e $150,000-350,000",RICHARD MUNOZ TRUCKING LLC,TX,15,4/11/20
"e $150,000-350,000","RICHTER VETERINARY SERVICES, PA",TX,15,4/9/20
"e $150,000-350,000","RIDGEBACK SOLUTIONS GROUP, LLC",TX,15,4/28/20
"e $150,000-350,000","RIVER CITY ROLLOFFS, INC.",TX,15,4/13/20
"e $150,000-350,000",RIVER OAKS CARS INC.,TX,15,5/21/20
"e $150,000-350,000","RLS INTERNATIONAL TRANSPORT SERVICES, INC.",TX,15,4/10/20
"e $150,000-350,000",ROBERT B WILSON CHAPTER 13 TRUSTEE,TX,15,4/13/20
"e $150,000-350,000",ROBERT E. HARVEY MD PA,TX,15,4/14/20
"e $150,000-350,000",ROBERT IZOR,TX,15,4/28/20
"e $150,000-350,000",ROBERTS IRON WORKS INC,TX,15,4/30/20
"e $150,000-350,000",ROCK PAPER SCISSORS LLC,TX,15,4/8/20
"e $150,000-350,000","ROCKET DOLLAR, INC.",TX,15,4/13/20
"e $150,000-350,000","ROGERS ROUNDHOUSE, LLC",TX,15,4/27/20
"e $150,000-350,000",ROLLE MADDEN &AMP; BREELAND,TX,15,5/1/20
"e $150,000-350,000","ROME ENTERPRISES, INC.",TX,15,4/10/20
"e $150,000-350,000",RON HOOVER COMPANIES OF BOERNE INC,TX,15,4/15/20
"e $150,000-350,000","ROOFMASTERS, LLC",TX,15,4/14/20
"e $150,000-350,000","ROSE CITY RESOURCES, LLC",TX,15,4/28/20
"e $150,000-350,000","ROSS & SHOALMIRE, L.L.P.",TX,15,4/11/20
"e $150,000-350,000","ROWS & ROWS PARKING LOT SERVICES, INC.",TX,15,4/28/20
"e $150,000-350,000",ROYAL CROWNS WITHIN INC,TX,15,6/28/20
"e $150,000-350,000","ROYAL EQUIPMENT, INC.",TX,15,4/8/20
"e $150,000-350,000","ROYAL GENERAL CONTRACTORS, INC.",TX,15,4/29/20
"e $150,000-350,000","RSI BUILDING PRODUCTS OF TEXAS, LLC",TX,15,4/16/20
"e $150,000-350,000",RUBY MEDIA INC.,TX,15,4/27/20
"e $150,000-350,000","RUCKER EQUIPMENT COMPANY, INC",TX,15,4/6/20
"e $150,000-350,000",RUSHCO ENERGY SPECIALIST INC,TX,15,4/11/20
"e $150,000-350,000",RYAN FRAUD AND FORENSIC RECOVERY LLC,TX,15,5/3/20
"e $150,000-350,000","RYMD SURGERY CENTER, LLC",TX,15,4/11/20
"e $150,000-350,000",S & S WELL SERVICE,TX,15,4/5/20
"e $150,000-350,000",S&S OPERATING COMPANY,TX,15,4/27/20
"e $150,000-350,000","SAAB SITE CONTRACTORS, LP",TX,15,4/13/20
"e $150,000-350,000","SABINE PIPE, INC.",TX,15,4/6/20
"e $150,000-350,000","SALON DAVID, INC.",TX,15,4/13/20
"e $150,000-350,000","SAN ANTONIO CHRISTIAN DENTAL CLINIC, INC.",TX,15,4/27/20
"e $150,000-350,000","SAN ANTONIO TITLE SERVICES, INC.",TX,15,4/27/20
"e $150,000-350,000","SANCO OILFIELD RENTALS, LLC",TX,15,4/29/20
"e $150,000-350,000","SAPPHIRE OILFIELD SERVICES, LLC",TX,15,4/28/20
"e $150,000-350,000","SARA LEON &AMP; ASSOCIATES, LLC",TX,15,5/1/20
"e $150,000-350,000",SASAKI EVOLUTIONARY INTEGRATION SERVICES,TX,15,5/3/20
"e $150,000-350,000",SC PLUMBING COMPANY,TX,15,4/11/20
"e $150,000-350,000",SCANDIA GEAR THE AMERICAS CORP.,TX,15,4/28/20
"e $150,000-350,000",SCHILLER DEL GRANDE MANAGEMENT LLC,TX,15,4/7/20
"e $150,000-350,000",SCHULTZ AND SWIFT SERVICES INC,TX,15,4/14/20
"e $150,000-350,000",SCHULTZ PROCESS SERVICES INC.,TX,15,4/27/20
"e $150,000-350,000",SDG BOAT WORLD LLC,TX,15,5/14/20
"e $150,000-350,000",SDL PLUMBING INC,TX,15,4/15/20
"e $150,000-350,000","SE SMILE BY DESIGN, PA",TX,15,4/8/20
"e $150,000-350,000",SEALOC TEXAS INC,TX,15,4/12/20
"e $150,000-350,000","SEAN M CERONE, DDS, PA",TX,15,4/15/20
"e $150,000-350,000","SECORD & LEBOW ARCHITECTS, LLP",TX,15,4/6/20
"e $150,000-350,000",SECURE LOX CO,TX,15,4/28/20
"e $150,000-350,000","SECURITY BRANDS, INC.",TX,15,4/8/20
"e $150,000-350,000",SELLINGER'S POWER GOLF LTD.,TX,15,4/14/20
"e $150,000-350,000","SENDERO HOMES, INC",TX,15,4/12/20
"e $150,000-350,000","SET FLOORS, LLC",TX,15,4/11/20
"e $150,000-350,000",SGB SOLUTIONS LP,TX,15,4/15/20
"e $150,000-350,000",SGS US GULF COAST DIVING LLC,TX,15,4/29/20
"e $150,000-350,000",SHALEPUMPS LLC,TX,15,4/30/20
"e $150,000-350,000",SHAMIEH LAW PLLC,TX,15,4/9/20
"e $150,000-350,000",SHARMA STRATEGY CONSULTING LLC,TX,15,4/28/20
"e $150,000-350,000",SHARPECHO LLC,TX,15,4/13/20
"e $150,000-350,000",SHELTON & VALADEZ PC,TX,15,4/10/20
"e $150,000-350,000",SHERMAN ROTO TANK LLC,TX,15,4/11/20
"e $150,000-350,000","SHIELD TRUCKING, LLC",TX,15,6/24/20
"e $150,000-350,000","SHINE PEDIATRICS AND WELLNESS CENTER, P.A.",TX,15,4/16/20
"e $150,000-350,000","SIEGELS CONSTRUCTION, INC.",TX,15,4/28/20
"e $150,000-350,000",SIGMA POLISHING &AMP; RESTORATION LP,TX,15,5/1/20
"e $150,000-350,000",SILVER RANCH LEARNING CENTER LLC,TX,15,4/27/20
"e $150,000-350,000",SILVER STAR CROP INSURANCE GROUP INC.,TX,15,4/6/20
"e $150,000-350,000",SINGER BIRKENFELD & ASSOCIATES LLC,TX,15,4/8/20
"e $150,000-350,000",SIVLEY AND TOOGOOD GENERAL PARTNERSHIP,TX,15,4/10/20
"e $150,000-350,000","SKA CONSULTING, L.P.",TX,15,4/16/20
"e $150,000-350,000",SKYBREAK CHURCH,TX,15,4/13/20
"e $150,000-350,000",SLATE CONSTRUCTION LLC,TX,15,4/11/20
"e $150,000-350,000",SLATES HARWELL LLP,TX,15,4/9/20
"e $150,000-350,000",SMILE CONCEPTS PA,TX,15,4/14/20
"e $150,000-350,000","SMITH & SHEDD FAMILY PET HOSPITAL, PA",TX,15,4/5/20
"e $150,000-350,000",SMITH PROTECTIVE MANAGEMENT INC.,TX,15,4/27/20
"e $150,000-350,000",SMS ALL STAR HOLDINGS LLC,TX,15,4/29/20
"e $150,000-350,000",SOFTWARE BLOC LLC,TX,15,5/3/20
"e $150,000-350,000",SOLARNET POWER THE FUTURE INC,TX,15,4/28/20
"e $150,000-350,000",SOLID BUSINESS SOLUTIONS LLC,TX,15,4/27/20
"e $150,000-350,000",SOUTH PLAINS LAMESA RAILROAD LTD,TX,15,4/12/20
"e $150,000-350,000","SOUTH TEXAS PIONEER MILLWORK, INC.",TX,15,4/9/20
"e $150,000-350,000",SOUTHEAST TEXAS SURGICAL ASSOCIATES PA,TX,15,4/10/20
"e $150,000-350,000",SOUTHERN AVIONICS CO.,TX,15,4/9/20
"e $150,000-350,000","SOUTHERN DENTAL AT WILLOWBROOK, PLLC",TX,15,4/8/20
"e $150,000-350,000","SOUTHLAKE PLASTIC SURGERY, PA",TX,15,4/13/20
"e $150,000-350,000",SOUTHSIDE PAINT & BODY LLC,TX,15,4/11/20
"e $150,000-350,000",SOUTHSTAR COMMUNITIES MANAGEMENT LLC,TX,15,4/15/20
"e $150,000-350,000","SOUTHWEST FINANCE MANAGEMENT GROUP, LLC",TX,15,4/8/20
"e $150,000-350,000",SOWELLS EXPRESS TRANSPORTATION LLC,TX,15,4/11/20
"e $150,000-350,000","SPECIALTY DRILLING, LLC",TX,15,5/1/20
"e $150,000-350,000",SPECTRUM DIGITAL INCORPORATED,TX,15,4/29/20
"e $150,000-350,000",SPHERE MANAGEMENT GROUP,TX,15,4/9/20
"e $150,000-350,000","SPICEWOOD DERMATOLOGY, P.A.",TX,15,4/11/20
"e $150,000-350,000","SPRING CREEK HOLDINGS, LLC",TX,15,4/6/20
"e $150,000-350,000","SPRING KLEIN AUTO &AMP; TRUCK, INC.",TX,15,5/3/20
"e $150,000-350,000",SPRINGBOK INVESTMENT MANAGEMENT,TX,15,4/8/20
"e $150,000-350,000","SQUARE MILE ENERGY, LLC",TX,15,4/10/20
"e $150,000-350,000","SQV CONSTRUCTION SERVICES, LLC.",TX,15,5/3/20
"e $150,000-350,000",SRT EQUIPMENT LLC,TX,15,4/6/20
"e $150,000-350,000","SS ELECTRIC, INC.",TX,15,4/29/20
"e $150,000-350,000",SSC UNITED INC,TX,15,5/3/20
"e $150,000-350,000","ST. CLAIR MANAGEMENT, INC.",TX,15,4/29/20
"e $150,000-350,000","STAATS ENTERPRISE, INC",TX,15,4/30/20
"e $150,000-350,000","STANDARDS OF CARE, INC.",TX,15,4/9/20
"e $150,000-350,000","STANLEY D. LOWRANCE, P.C.",TX,15,4/8/20
"e $150,000-350,000",STAR COUNCIL ON SUBSTANCE ABUSE,TX,15,4/10/20
"e $150,000-350,000",STAR MANUFACTURING LTD,TX,15,4/5/20
"e $150,000-350,000","STAR MD, PLLC",TX,15,5/1/20
"e $150,000-350,000",STARCAP MARKETING LLC,TX,15,4/7/20
"e $150,000-350,000",STARPOWER ARIZONA LLC,TX,15,4/12/20
"e $150,000-350,000","STARS IN YOUR EYES OPTOMETRY, P.A.",TX,15,5/1/20
"e $150,000-350,000",STATE ENERGY INSPECTION SERVICES INC.,TX,15,4/13/20
"e $150,000-350,000","STEALTH POWER, LLC",TX,15,4/15/20
"e $150,000-350,000",STEFFANI METALS INC,TX,15,4/11/20
"e $150,000-350,000","STEPHEN L. PARKER, D.D.S., P.A.",TX,15,4/27/20
"e $150,000-350,000",STERLING AUTO IMPORTS INC,TX,15,4/9/20
"e $150,000-350,000",STERLING CHEVROLET BUICK GMC LLC,TX,15,4/14/20
"e $150,000-350,000","STERLING FABRICATION TECHNOLOGY, LLC",TX,15,4/8/20
"e $150,000-350,000",STOCKMEN'S FEED BUNK II,TX,15,4/28/20
"e $150,000-350,000","STOIC SERVICES, LLC",TX,15,4/11/20
"e $150,000-350,000",STOOS USA INC.,TX,15,4/12/20
"e $150,000-350,000",STRAIGHT LINE MANAGEMENT LLC,TX,15,4/9/20
"e $150,000-350,000",STRAIGHT METAL LLC,TX,15,4/8/20
"e $150,000-350,000",STRATEGIC AUTOMATION SERV LLC,TX,15,4/15/20
"e $150,000-350,000",STRAVISO LLC,TX,15,5/3/20
"e $150,000-350,000",STRICKLAND CARLYON AND ASSOCIATES PA,TX,15,6/26/20
"e $150,000-350,000","STRIPLING ENTERPRISES, INC.",TX,15,6/22/20
"e $150,000-350,000",SUCCESS GROUP INTERNATIONAL PATNER NETWORK LLC,TX,15,4/27/20
"e $150,000-350,000","SUEBA CONSTRUCTION, INC.",TX,15,4/28/20
"e $150,000-350,000",SUNRISE FARMS,TX,15,4/5/20
"e $150,000-350,000",SUNSET PATIO LOUNGE LLC,TX,15,5/1/20
"e $150,000-350,000",SUPER STARR INTERNATIONAL LLC,TX,15,4/29/20
"e $150,000-350,000","SURGICAL ASSOCIATES OF AUSTIN, PA",TX,15,4/14/20
"e $150,000-350,000",SUSHI CENTRAL LLC,TX,15,4/30/20
"e $150,000-350,000",SWOON THE STUDIO LLC,TX,15,4/14/20
"e $150,000-350,000","T C TIRE, LLC",TX,15,4/10/20
"e $150,000-350,000",T CASS KERAMIDAS PC,TX,15,5/16/20
"e $150,000-350,000","T GRAY ELECTRIC CO., INC.",TX,15,4/8/20
"e $150,000-350,000",T&R TOOLING LLC,TX,15,4/28/20
"e $150,000-350,000","T-COT, INC",TX,15,4/30/20
"e $150,000-350,000","T.I.E.C., INC.",TX,15,4/9/20
"e $150,000-350,000","T2 MODUS, LLC",TX,15,4/8/20
"e $150,000-350,000","TAL CONSULTANTS, LLC",TX,15,4/13/20
"e $150,000-350,000",TARRANT COUNTY INSURANCE AGENCY INC,TX,15,5/1/20
"e $150,000-350,000",TAYLOR COUNTY GLASS CO. INC.,TX,15,4/4/20
"e $150,000-350,000","TAYLOR MADE HOSE, INC.",TX,15,4/14/20
"e $150,000-350,000","TCGC MANAGEMENT, LLC",TX,15,4/7/20
"e $150,000-350,000","TECH ERA, INC.",TX,15,4/27/20
"e $150,000-350,000",TECHMAGIX INC,TX,15,4/29/20
"e $150,000-350,000","TECHNIQUE DATA SYSTEMS, INC.",TX,15,5/1/20
"e $150,000-350,000","TECHNITES, LTD. DBA LASCO SERVICES",TX,15,5/1/20
"e $150,000-350,000",TEK IT INC,TX,15,4/10/20
"e $150,000-350,000","TEMPLE PRECISION ENTERPRISE, INC.",TX,15,4/15/20
"e $150,000-350,000",TERRENO DEVELOPMENT GROUP LLC,TX,15,4/10/20
"e $150,000-350,000",TERRY BRYANT PLLC,TX,15,5/3/20
"e $150,000-350,000","TEST SPECTRUM, INC.",TX,15,4/9/20
"e $150,000-350,000","TEX SAND TRANSPORT, LLC",TX,15,5/1/20
"e $150,000-350,000","TEXAS ALLIANCE GROUP, INC.",TX,15,4/11/20
"e $150,000-350,000",TEXAS BAPTIST MEN INC,TX,15,5/3/20
"e $150,000-350,000",TEXAS BARCODE SYSTEMS LTD,TX,15,4/13/20
"e $150,000-350,000","TEXAS BEST PROTEINS, L.P.",TX,15,4/9/20
"e $150,000-350,000",TEXAS BLENDING AND WAREHOUSING CORPORATI,TX,15,5/1/20
"e $150,000-350,000","TEXAS BULLION EXCHANGE, INC.",TX,15,4/14/20
"e $150,000-350,000",TEXAS CARDIAC ARRHYTHMIA RESEARCH FOUNDATION,TX,15,5/3/20
"e $150,000-350,000","TEXAS CLASSIC INSURANCE AGENCY, INC.",TX,15,4/27/20
"e $150,000-350,000","TEXAS COMPLETE TRUCK CENTER, INC",TX,15,4/28/20
"e $150,000-350,000",TEXAS DEFENDER SERVICE,TX,15,4/29/20
"e $150,000-350,000","TEXAS FIRE AND HOLEWATCH, INC.",TX,15,4/10/20
"e $150,000-350,000",TEXAS KIDNEY INSTITUTE PA,TX,15,4/11/20
"e $150,000-350,000","TEXAS LAB MANAGEMENT, LLC",TX,15,4/13/20
"e $150,000-350,000","TEXAS LEGACY LAND TITLE, LLC",TX,15,4/6/20
"e $150,000-350,000","TEXAS LIVER INSTITUTE, INC",TX,15,5/1/20
"e $150,000-350,000","TEXAS MEDICAL LEGAL CONSULTANTS, LLC",TX,15,4/11/20
"e $150,000-350,000",TEXAS MICROELECTRONICS CORPORATION,TX,15,4/28/20
"e $150,000-350,000","TEXAS OFFSET PRINTING, LP",TX,15,4/13/20
"e $150,000-350,000",TEXAS ORGANIC ENTERPRISES LTD,TX,15,4/27/20
"e $150,000-350,000",TEXAS-LOUISIANA GULF COAST SYNOD OF THE EVANGELICAL LUTHERAN CHURCH IN AMERICA,TX,15,5/1/20
"e $150,000-350,000","TEXICAN CAFE - BRODIE OAKS, INC.",TX,15,4/14/20
"e $150,000-350,000","TEXICAN FIRE PROTECTION, LLC",TX,15,5/1/20
"e $150,000-350,000","TEXOMA EYE ASSOCIATES, LLP",TX,15,5/1/20
"e $150,000-350,000",TEXOMA UROLOGY CENTER,TX,15,4/9/20
"e $150,000-350,000",THE ADAMS LAW FIRM,TX,15,5/1/20
"e $150,000-350,000","THE ARGYLE LEAGUE, INC.",TX,15,4/15/20
"e $150,000-350,000",THE BARROW CORPORATION,TX,15,4/29/20
"e $150,000-350,000","THE CANNON WORKSPACE, LLC",TX,15,4/11/20
"e $150,000-350,000",THE CHARLES MORGAN GROUP LP,TX,15,5/1/20
"e $150,000-350,000","THE CHISM COMPANY, INC",TX,15,4/9/20
"e $150,000-350,000","THE CROC DOC, P.C., A TEXAS PROFESSIONAL CORPORATION",TX,15,4/8/20
"e $150,000-350,000","THE DEVICE DOCTOR, LLC",TX,15,5/1/20
"e $150,000-350,000","THE DIENGER TRADING COMPANY, LLC",TX,15,4/14/20
"e $150,000-350,000",THE EPISCOPAL DIOCESE OF FORT WORTH,TX,15,4/9/20
"e $150,000-350,000",THE EXAMINER CORPORATION,TX,15,4/14/20
"e $150,000-350,000","THE HERRERA LAW FIRM, INC.",TX,15,4/6/20
"e $150,000-350,000",THE KYSLINGER GROUP INCORPORATED,TX,15,4/9/20
"e $150,000-350,000","THE LASTER GROUP, INC.",TX,15,4/7/20
"e $150,000-350,000","THE LAW OFFICES OF WILLIAM BONILLA,P.C.",TX,15,4/27/20
"e $150,000-350,000",THE LEADER'S INSTITUTE LLC,TX,15,4/8/20
"e $150,000-350,000","THE LIFE, INC",TX,15,4/15/20
"e $150,000-350,000",THE NORTHWEST TEXAS ANNUAL CONFERENCE OF THE UNITED METHODIST CHURCH,TX,15,4/30/20
"e $150,000-350,000","THE SPIKES GROUP, INC.",TX,15,4/10/20
"e $150,000-350,000",THE TELOS PROJECT,TX,15,4/11/20
"e $150,000-350,000",THE WIEWEL LAW FIRM PLLC,TX,15,4/16/20
"e $150,000-350,000","THERIOT, INC.",TX,15,4/4/20
"e $150,000-350,000",THERMAL DESIGNS INC,TX,15,4/16/20
"e $150,000-350,000","THERMO DYNAMIC WACO, LLC",TX,15,4/4/20
"e $150,000-350,000","THOMAS J. NOVAK, DDS, PA",TX,15,4/14/20
"e $150,000-350,000",THORNE & SKINNER DBA NONE,TX,15,4/15/20
"e $150,000-350,000",THREE POINT SEARCH,TX,15,4/4/20
"e $150,000-350,000","TILCO MACHINE WORKS, INC.",TX,15,6/26/20
"e $150,000-350,000","TIM BEATY BUILDERS, INC",TX,15,4/9/20
"e $150,000-350,000",TO-MEX CONSTRUCTION LLC,TX,15,5/1/20
"e $150,000-350,000",TODD A KELLER DDS PA,TX,15,4/12/20
"e $150,000-350,000","TODD THANG QUOC NGUYEN, M.D. PLLC.",TX,15,4/28/20
"e $150,000-350,000",TOMBALL TOOL RENTAL INC,TX,15,5/3/20
"e $150,000-350,000",TOPS SOFTWARE CORPORATION,TX,15,4/14/20
"e $150,000-350,000",TORRENCE RACING LLC,TX,15,4/4/20
"e $150,000-350,000","TOTS TO TEENS PEDIATRIC DENTISTRY, P.C.",TX,15,4/10/20
"e $150,000-350,000",TOUCHDOWNPR INC,TX,15,4/29/20
"e $150,000-350,000",TOWNSEND'S POLYMER SERVICES &AMP; INFORMATIO N INC,TX,15,5/1/20
"e $150,000-350,000",TPG THE PROJECTS GROUP,TX,15,4/12/20
"e $150,000-350,000",TRADELINE MOTORCARS INCORPORATED,TX,15,4/27/20
"e $150,000-350,000","TRANSACT TITLE, LLC",TX,15,4/14/20
"e $150,000-350,000","TRANSLIQUID TECHNOLOGIES, LLC",TX,15,4/6/20
"e $150,000-350,000","TRANSTEX, LLC",TX,15,4/14/20
"e $150,000-350,000","TRAVIS HOBBS CONSTRUCTION, LLC",TX,15,4/6/20
"e $150,000-350,000",TREASURE CHEST BUSINESS GROUP LLC,TX,15,5/18/20
"e $150,000-350,000",TREE SURGEONS LLC DBA DALLAS TREESURGEON S,TX,15,4/27/20
"e $150,000-350,000",TREK METALS INC,TX,15,5/3/20
"e $150,000-350,000","TRENDITIONS, LLC",TX,15,4/15/20
"e $150,000-350,000",TRI COUNTY AIR CARE LLC,TX,15,4/29/20
"e $150,000-350,000",TRINITY PARK CONSERVANCY,TX,15,4/12/20
"e $150,000-350,000",TRITON VETERINARY PLLC,TX,15,5/3/20
"e $150,000-350,000",TROON SERVICES LLC,TX,15,4/30/20
"e $150,000-350,000",TROPHY TRACTOR INC.,TX,15,4/14/20
"e $150,000-350,000",TRYGVE ENTERPRISES LLC,TX,15,4/13/20
"e $150,000-350,000","TSC SURGICAL GROUP, PLLC",TX,15,4/15/20
"e $150,000-350,000","TSI COMMERCIAL FLOOR COVERING OF TEXAS, INC.",TX,15,4/4/20
"e $150,000-350,000","TSP SPECIALTY PRODUCTS, LTD.",TX,15,4/8/20
"e $150,000-350,000","TTE, LLC",TX,15,4/8/20
"e $150,000-350,000","TTMP, INC. DBA AMERICAN DREAM RAIN GUTTERS",TX,15,5/1/20
"e $150,000-350,000","TUBI USA INC,",TX,15,5/3/20
"e $150,000-350,000","TUBING TESTERS, INC.",TX,15,4/4/20
"e $150,000-350,000","TURBO POWER SYSTEMS, INC",TX,15,4/12/20
"e $150,000-350,000","TURLEY LAW FIRM, P.C.",TX,15,4/5/20
"e $150,000-350,000","TURNER, RAMIREZ AND ASSOCIATES, INC.",TX,15,4/5/20
"e $150,000-350,000","TV GRAPHICS, LLC",TX,15,4/6/20
"e $150,000-350,000","TY H. GOLETZ, MD, PA",TX,15,4/28/20
"e $150,000-350,000","TYCO ELECTRICAL SERVICES, INC",TX,15,5/1/20
"e $150,000-350,000",TYME HOLDINGS COMPANY,TX,15,4/15/20
"e $150,000-350,000","U.S. PROPERTY MANAGEMENT, INC.",TX,15,4/6/20
"e $150,000-350,000","UNIQUE LOGISTICS, INCORPORATED",TX,15,4/15/20
"e $150,000-350,000","UNITED SERVICE ALLIANCE, INC.",TX,15,4/13/20
"e $150,000-350,000",UNITED SERVICES INVESTMENTS INC,TX,15,4/14/20
"e $150,000-350,000",URGENT AND FAMILY CARE AT AVERY,TX,15,4/6/20
"e $150,000-350,000",V &AMP; V STAFFING LLC,TX,15,5/1/20
"e $150,000-350,000",V-CARE HOME HEALTH INC,TX,15,5/3/20
"e $150,000-350,000","V.M.W. MAINTENANCE SOLUTIONS, INC.",TX,15,5/6/20
"e $150,000-350,000","VACTRONIX SCIENTIFIC, LLC",TX,15,4/9/20
"e $150,000-350,000",VALKOR ENERGY SERVICES LLC,TX,15,4/15/20
"e $150,000-350,000","VAMVORAS, LTD.",TX,15,4/14/20
"e $150,000-350,000","VAN BEEST USA, LLC",TX,15,4/28/20
"e $150,000-350,000",VASCULAR AND VEIN CENTER PA,TX,15,4/6/20
"e $150,000-350,000",VAUGHAN RAMSEY,TX,15,4/8/20
"e $150,000-350,000",VAUGHN STORAGE SYSTEMS COMPANY,TX,15,4/7/20
"e $150,000-350,000",VERACITY AVIATION LLC,TX,15,4/10/20
"e $150,000-350,000","VERITY SERVICES, LLC",TX,15,4/30/20
"e $150,000-350,000","VIC'S TRUCK & TRAILER REPAIR OF TEXAS, INC.",TX,15,4/14/20
"e $150,000-350,000","VICAN, INC.",TX,15,4/14/20
"e $150,000-350,000","VIEBIG, MCCOMMON & ASSOCIATES, P.C.",TX,15,4/11/20
"e $150,000-350,000","VINTAGE SERVICES, LLC",TX,15,4/10/20
"e $150,000-350,000",VIRTUAL INTEGRATED ANALYTICS SOLUTIONS,TX,15,4/15/20
"e $150,000-350,000","VISTA BREWING OPERATIONS, LLC",TX,15,4/9/20
"e $150,000-350,000","VOSS ENGINEERING, INC.",TX,15,4/8/20
"e $150,000-350,000","VSO INVESTMENT GROUP, LLC",TX,15,4/13/20
"e $150,000-350,000",W R WELBORN & SON INC,TX,15,4/14/20
"e $150,000-350,000","W TRAVEL HOLDINGS, INC.",TX,15,4/30/20
"e $150,000-350,000","WADE GORDON HAIRDRESSING ACADEMY, INC",TX,15,4/6/20
"e $150,000-350,000",WALA PRODUCTIONS,TX,15,4/11/20
"e $150,000-350,000",WALSH PETROLEUM INC,TX,15,4/15/20
"e $150,000-350,000","WALTECH CO., INC.",TX,15,4/28/20
"e $150,000-350,000","WALTER B. AGUILAR, INC.",TX,15,4/12/20
"e $150,000-350,000",WAN BRIDGE GROUP LLC,TX,15,4/10/20
"e $150,000-350,000",WARE CHEVROLET INC,TX,15,4/8/20
"e $150,000-350,000","WAY CONSTRUCTION SERVICES, INC",TX,15,4/6/20
"e $150,000-350,000",WCS OIL & GAS CORPORATION,TX,15,4/5/20
"e $150,000-350,000",WCS QUALITY REGISTRARS LLC,TX,15,5/1/20
"e $150,000-350,000","WDWTX, LLC",TX,15,4/4/20
"e $150,000-350,000",WEINSTEIN TIPPETS & LITTLE LLP,TX,15,4/11/20
"e $150,000-350,000","WEST TEXAS DIGESTIVE DISEASE CENTER, PA",TX,15,4/27/20
"e $150,000-350,000","WESTGREEN SURGICAL CENTER, LLC",TX,15,4/15/20
"e $150,000-350,000","WESTHILL PAVING, INC.",TX,15,4/13/20
"e $150,000-350,000","WESTPOINTE MODERN DENTISTRY, PC",TX,15,4/30/20
"e $150,000-350,000","WG ENGINEERING & CONSTRUCTION, LLC",TX,15,4/12/20
"e $150,000-350,000","WHEATCRAFT, INC.",TX,15,4/6/20
"e $150,000-350,000","WHEATON DETAILING SERVICE, INC.",TX,15,5/3/20
"e $150,000-350,000",WHEELS AMERICA DALLAS LLC,TX,15,4/13/20
"e $150,000-350,000","WHITEHURST, HARKNESS, BREES, CHENG, ALSAFFAR, HIGGINBOTHAM & JACOB, PLLC",TX,15,4/9/20
"e $150,000-350,000",WICHITA FALLS NUNN ELECTRIC SUPPLY CO. INC.,TX,15,4/9/20
"e $150,000-350,000","WILDCAT HEAVY HAUL, INC.",TX,15,4/8/20
"e $150,000-350,000",WILF & HENDERSON PC,TX,15,4/8/20
"e $150,000-350,000",WILLIAM NOBLE RARE JEWELS,TX,15,4/13/20
"e $150,000-350,000","WILSON SCOTT, LLC",TX,15,4/4/20
"e $150,000-350,000","WINDOWCRAFT, INC.",TX,15,4/13/20
"e $150,000-350,000",WINNER GROUP CORPORATION,TX,15,4/6/20
"e $150,000-350,000",WIRELINE TRUCK FAB LP,TX,15,4/11/20
"e $150,000-350,000",WIZ TRANS LLC,TX,15,4/14/20
"e $150,000-350,000",WKMC LEASING INC,TX,15,4/10/20
"e $150,000-350,000",WM STAFFING LLC,TX,15,4/11/20
"e $150,000-350,000","WM TRUCKING & EXCAVATING, INC.",TX,15,4/13/20
"e $150,000-350,000","WMTW, INC",TX,15,4/4/20
"e $150,000-350,000",WOODS CAPITAL PROPERTY MANAGEMENT LLC,TX,15,4/10/20
"e $150,000-350,000",WORKSPACE SOLUTIONS MANAGEMENT LLC,TX,15,4/9/20
"e $150,000-350,000","WORLD COMMERCE FORWARDING,INC.",TX,15,4/11/20
"e $150,000-350,000",WORLDTECH IT LLC,TX,15,5/3/20
"e $150,000-350,000","XTREME XHIBITS BY SKYLINE, INC.",TX,15,4/5/20
"e $150,000-350,000",XYZ CORPORATION,TX,15,4/8/20
"e $150,000-350,000","Y BAR RANCH, LTD",TX,15,4/14/20
"e $150,000-350,000","YELLOW ROSE STEEL FABRICATORS, INC.",TX,15,4/12/20
"e $150,000-350,000","YORKSHIRE FEDERAL, INC",TX,15,4/9/20
"e $150,000-350,000",YOU KNOW WHAT INC DBA LITE DALLAS OR DBA,TX,15,5/1/20
"e $150,000-350,000",YOUR TRAINER INC,TX,15,5/3/20
"e $150,000-350,000","YURI E. COOK, M.D., P.A.",TX,15,4/13/20
"e $150,000-350,000","YVONNE KEW, MD PLLC",TX,15,4/28/20
"e $150,000-350,000","ZAK LEARNING GROUP, LLC",TX,15,4/13/20
"e $150,000-350,000",ZARA ENVIRONMENTAL LLC,TX,15,5/3/20
"e $150,000-350,000","ZENITH SITE SERVICES, LLC",TX,15,4/13/20
"e $150,000-350,000",ZEPHYR BAPTIST ENCAMPMENT,TX,15,4/9/20
"e $150,000-350,000",ZTHERNET LLC,TX,15,4/8/20
c $1-2 million,LAW OFFICES OF DAVID W SHOWALTER LLP,TX,16,4/12/20
